900	1.13528027949261
900.5	1.13501016500461
901	1.13474013024394
901.5	1.13447017540674
902	1.13420030068894
902.5	1.1339305062862
903	1.13366079239398
903.5	1.13339115920752
904	1.1331216069218
904.5	1.1328521357316
905	1.13258274583144
905.5	1.13231343741565
906	1.1320442106783
906.5	1.13177506581324
907	1.1315060030141
907.5	1.13123702247427
908	1.13096812438691
908.5	1.13069930894495
909	1.13043057634112
909.5	1.13016192676787
910	1.12989336041745
910.5	1.12962487748189
911	1.12935647815298
911.5	1.12908816262226
912	1.12881993108108
912.5	1.12855178372052
913	1.12828372073147
913.5	1.12801574230455
914	1.12774784863019
914.5	1.12748003989856
915	1.12721231629961
915.5	1.12694467802307
916	1.12667712525843
916.5	1.12640965819495
917	1.12614227702167
917.5	1.12587498192738
918	1.12560777310065
918.5	1.12534065072985
919	1.12507361500307
919.5	1.12480666610819
920	1.12453980423288
920.5	1.12427302956456
921	1.12400634229041
921.5	1.12373974259741
922	1.12347323067228
922.5	1.12320680670153
923	1.12294047087143
923.5	1.12267422336802
924	1.12240806437713
924.5	1.12214199408433
925	1.12187601267497
925.5	1.12161012033417
926	1.12134431724683
926.5	1.12107860359761
927	1.12081297957095
927.5	1.12054744535103
928	1.12028200112185
928.5	1.12001664706712
929	1.11975138337038
929.5	1.11948621021489
930	1.11922112778371
930.5	1.11895613625965
931	1.11869123582531
931.5	1.11842642666305
932	1.11816170895499
932.5	1.11789708288304
933	1.11763254862885
933.5	1.11736810637387
934	1.11710375629932
934.5	1.11683949858615
935	1.11657533341512
935.5	1.11631126096675
936	1.11604728142132
936.5	1.11578339495889
937	1.11551960175928
937.5	1.11525590200209
938	1.11499229586667
938.5	1.11472878353218
939	1.11446536517749
939.5	1.1142020409813
940	1.11393881112205
940.5	1.11367567577793
941	1.11341263512695
941.5	1.11314968934684
942	1.11288683861514
942.5	1.11262408310912
943	1.11236142300585
943.5	1.11209885848216
944	1.11183638971465
944.5	1.11157401687968
945	1.1113117401534
945.5	1.11104955971172
946	1.1107874757303
946.5	1.1105254883846
947	1.11026359784984
947.5	1.110001804301
948	1.10974010791284
948.5	1.10947850885989
949	1.10921700731643
949.5	1.10895560345654
950	1.10869429745405
950.5	1.10843308948257
951	1.10817197971547
951.5	1.10791096832589
952	1.10765005548674
952.5	1.10738924137073
953	1.10712852615029
953.5	1.10686790999764
954	1.10660739308479
954.5	1.1063469755835
955	1.10608665766529
955.5	1.10582643950148
956	1.10556632126313
956.5	1.10530630312109
957	1.10504638524596
957.5	1.10478656780814
958	1.10452685097778
958.5	1.10426723492479
959	1.10400771981887
959.5	1.10374830582949
960	1.10348899312587
960.5	1.10322978187702
961	1.10297067225171
961.5	1.10271166441849
962	1.10245275854566
962.5	1.10219395480131
963	1.1019352533533
963.5	1.10167665436925
964	1.10141815801655
964.5	1.10115976446237
965	1.10090147387364
965.5	1.10064328641706
966	1.10038520225912
966.5	1.10012722156606
967	1.0998693445039
967.5	1.09961157123842
968	1.09935390193517
968.5	1.0990963367595
969	1.09883887587649
969.5	1.09858151945102
970	1.09832426764773
970.5	1.09806712063102
971	1.09781007856508
971.5	1.09755314161386
972	1.09729630994108
972.5	1.09703958371024
973	1.0967829630846
973.5	1.0965264482272
974	1.09627003930084
974.5	1.0960137364681
975	1.09575753989133
975.5	1.09550144973265
976	1.09524546615395
976.5	1.09498958931689
977	1.0947338193829
977.5	1.0944781565132
978	1.09422260086875
978.5	1.09396715261029
979	1.09371181189836
979.5	1.09345657889324
980	1.09320145375499
980.5	1.09294643664343
981	1.09269152771819
981.5	1.09243672713863
982	1.09218203506389
982.5	1.09192745165291
983	1.09167297706436
983.5	1.09141861145672
984	1.09116435498822
984.5	1.09091020781685
985	1.09065617010042
985.5	1.09040224199644
986	1.09014842366227
986.5	1.08989471525498
987	1.08964111693145
987.5	1.08938762884831
988	1.08913425116197
988.5	1.08888098402862
989	1.08862782760421
989.5	1.08837478204448
990	1.08812184750491
990.5	1.0878690241408
991	1.08761631210717
991.5	1.08736371155884
992	1.08711122265043
992.5	1.08685884553627
993	1.08660658037051
993.5	1.08635442730706
994	1.0861023864996
994.5	1.08585045810159
995	1.08559864226624
995.5	1.08534693914658
996	1.08509534889537
996.5	1.08484387166515
997	1.08459250760826
997.5	1.08434125687677
998	1.08409011962257
998.5	1.0838390959973
999	1.08358818615236
999.5	1.08333739023894
1000	1.08308670840802
1000.5	1.08283614081032
1001	1.08258568759635
1001.5	1.0823353489164
1002	1.08208512492053
1002.5	1.08183501575856
1003	1.08158502158011
1003.5	1.08133514253455
1004	1.08108537877103
1004.5	1.08083573043849
1005	1.08058619768562
1005.5	1.08033678066091
1006	1.08008747951261
1006.5	1.07983829438873
1007	1.07958922543709
1007.5	1.07934027280526
1008	1.07909143664058
1008.5	1.07884271709019
1009	1.07859411430098
1009.5	1.07834562841963
1010	1.07809725959258
1010.5	1.07784900796607
1011	1.0776008736861
1011.5	1.07735285689843
1012	1.07710495774863
1012.5	1.07685717638201
1013	1.07660951294369
1013.5	1.07636196757853
1014	1.07611454043119
1014.5	1.0758672316461
1015	1.07562004136747
1015.5	1.07537296973927
1016	1.07512601690528
1016.5	1.074879183009
1017	1.07463246819376
1017.5	1.07438587260264
1018	1.0741393963785
1018.5	1.07389303966399
1019	1.07364680260151
1019.5	1.07340068533327
1020	1.07315468800121
1020.5	1.0729088107471
1021	1.07266305371244
1021.5	1.07241741703855
1022	1.0721719008665
1022.5	1.07192650533713
1023	1.07168123059109
1023.5	1.07143607676877
1024	1.07119104401036
1024.5	1.07094613245582
1025	1.07070134224489
1025.5	1.07045667351709
1026	1.07021212641171
1026.5	1.06996770106784
1027	1.0697233976243
1027.5	1.06947921621974
1028	1.06923515699256
1028.5	1.06899122008095
1029	1.06874740562286
1029.5	1.06850371375604
1030	1.06826014461801
1030.5	1.06801669834607
1031	1.06777337507729
1031.5	1.06753017494853
1032	1.06728709809642
1032.5	1.06704414465738
1033	1.0668013147676
1033.5	1.06655860856305
1034	1.06631602617948
1034.5	1.06607356775241
1035	1.06583123341717
1035.5	1.06558902330883
1036	1.06534693756227
1036.5	1.06510497631213
1037	1.06486313969284
1037.5	1.0646214278386
1038	1.06437984088341
1038.5	1.06413837896104
1039	1.06389704220502
1039.5	1.06365583074869
1040	1.06341474472516
1040.5	1.06317378426731
1041	1.06293294950781
1041.5	1.06269224057912
1042	1.06245165761346
